," 04 Eb Through #1",,," 04 Eb Through #3",,," 07 Eb Left Turn #1",,," 07 Eb Left Turn #2",
05/30/2020 12:10:00.00,1,19,,1,36,,0,9,,0,36
05/30/2020 12:15:00.00,0,19,,1,37,,0,9,,0,36
05/30/2020 12:20:00.00,0,19,,0,37,,0,9,,0,36
05/30/2020 12:25:00.00,0,19,,0,37,,0,9,,0,36
05/30/2020 12:30:00.00,0,19,,0,37,,1,10,,1,37
05/30/2020 12:35:00.00,0,19,,0,37,,0,10,,0,37
05/30/2020 12:40:00.00,0,19,,0,37,,0,10,,0,37
05/30/2020 12:45:00.00,0,19,,0,37,,0,10,,0,37
05/30/2020 12:50:00.00,0,19,,0,37,,0,10,,0,37
05/30/2020 12:55:00.00,0,19,,0,37,,1,11,,0,37
05/30/2020 13:00:00.00,0,19,,1,38,,1,12,,0,37
05/30/2020 13:05:00.00,0,19,,0,38,,0,12,,0,37
05/30/2020 13:10:00.00,0,19,,0,38,,0,12,,1,38
05/30/2020 13:15:00.00,0,19,,0,38,,0,12,,0,38
05/30/2020 13:20:00.00,1,20,,0,38,,0,12,,0,38
05/30/2020 13:25:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:30:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:35:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:40:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:45:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:50:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 13:55:00.00,0,20,,0,38,,0,12,,0,38
05/30/2020 14:00:00.00,0,20,,0,38,,0,12,,1,39
05/30/2020 14:05:00.00,0,20,,1,39,,1,13,,0,39
05/30/2020 14:10:00.00,0,20,,0,39,,0,13,,0,39
05/30/2020 14:15:00.00,0,20,,0,39,,0,13,,0,39
05/30/2020 14:20:00.00,0,20,,0,39,,0,13,,0,39
05/30/2020 14:25:00.00,0,20,,0,39,,0,13,,0,39
05/30/2020 14:30:00.00,0,20,,1,40,,0,13,,0,39
05/30/2020 14:35:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 14:40:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 14:45:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 14:50:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 14:55:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:00:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:05:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:10:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:15:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:20:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:25:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:30:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:35:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:40:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:45:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:50:00.00,0,20,,0,40,,0,13,,0,39
05/30/2020 15:55:00.00,0,20,,1,41,,0,13,,0,39
05/30/2020 16:00:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:05:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:10:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:15:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:20:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:25:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:30:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:35:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:40:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:45:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:50:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 16:55:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:00:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:05:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:10:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:15:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:20:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:25:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:30:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:35:00.00,0,20,,0,41,,0,13,,0,39
05/30/2020 17:40:00.00,0,20,,0,41,,1,14,,0,39
05/30/2020 17:45:00.00,0,20,,0,41,,1,15,,0,39
05/30/2020 17:50:00.00,0,20,,0,41,,0,15,,0,39
05/30/2020 17:55:00.00,1,21,,0,41,,0,15,,1,40
05/30/2020 18:00:00.00,0,21,,1,42,,0,15,,0,40
05/30/2020 18:05:00.00,0,21,,0,42,,0,15,,0,40
05/30/2020 18:10:00.00,0,21,,0,42,,0,15,,0,40
05/30/2020 18:15:00.00,1,22,,0,42,,0,15,,2,42
05/30/2020 18:20:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:25:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:30:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:35:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:40:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:45:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:50:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 18:55:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:00:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:05:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:10:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:15:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:20:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:25:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:30:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:35:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:40:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:45:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:50:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 19:55:00.00,0,22,,0,42,,0,15,,0,42
05/30/2020 20:00:00.00,0,22,,0,42,,1,16,,1,43
05/30/2020 20:05:00.00,0,22,,0,42,,0,16,,0,43
05/30/2020 20:10:00.00,0,22,,0,42,,0,16,,0,43
05/30/2020 20:15:00.00,0,22,,0,42,,0,16,,0,43
05/30/2020 20:20:00.00,0,22,,0,42,,1,17,,1,44
05/30/2020 20:25:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:30:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:35:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:40:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:45:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:50:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 20:55:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 21:00:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 21:05:00.00,0,22,,0,42,,0,17,,0,44
05/30/2020 21:10:00.00,0,22,,1,43,,0,17,,0,44
05/30/2020 21:15:00.00,0,22,,0,43,,0,17,,0,44
05/30/2020 21:20:00.00,1,23,,0,43,,0,17,,1,45
05/30/2020 21:25:00.00,1,24,,0,43,,0,17,,0,45
05/30/2020 21:30:00.00,0,24,,0,43,,0,17,,0,45
05/30/2020 21:35:00.00,0,24,,0,43,,0,17,,0,45
05/30/2020 21:40:00.00,2,26,,1,44,,0,17,,1,46
05/30/2020 21:45:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 21:50:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 21:55:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 22:00:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 22:05:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 22:10:00.00,0,26,,0,44,,0,17,,0,46
05/30/2020 22:15:00.00,1,27,,0,44,,0,17,,1,47
05/30/2020 22:20:00.00,0,27,,0,44,,0,17,,0,47
05/30/2020 22:25:00.00,0,27,,0,44,,0,17,,1,48
05/30/2020 22:30:00.00,0,27,,1,45,,0,17,,0,48
05/30/2020 22:35:00.00,0,27,,0,45,,0,17,,0,48
05/30/2020 22:40:00.00,0,27,,0,45,,0,17,,0,48
05/30/2020 22:45:00.00,0,27,,0,45,,0,17,,1,49
05/30/2020 22:50:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 22:55:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 23:00:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 23:05:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 23:10:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 23:15:00.00,0,27,,0,45,,0,17,,0,49
05/30/2020 23:20:00.00,1,28,,0,45,,1,18,,2,51
05/30/2020 23:25:00.00,1,29,,0,45,,0,18,,0,51
05/30/2020 23:30:00.00,0,29,,1,46,,0,18,,0,51
05/30/2020 23:35:00.00,0,29,,0,46,,0,18,,0,51
05/30/2020 23:40:00.00,0,29,,0,46,,0,18,,0,51
05/30/2020 23:45:00.00,0,29,,0,46,,0,18,,0,51
05/30/2020 23:50:00.00,1,30,,1,47,,0,18,,1,52
05/30/2020 23:55:00.00,1,31,,0,47,,0,18,,0,52
05/31/2020 00:00:00.00,0,31,,0,47,,0,18,,1,53
05/31/2020 00:05:00.00,0,31,,0,47,,0,18,,0,53
05/31/2020 00:10:00.00,0,31,,0,47,,0,18,,0,53
05/31/2020 00:15:00.00,0,31,,0,47,,0,18,,0,53
05/31/2020 00:20:00.00,0,31,,0,47,,0,18,,0,53
05/31/2020 00:25:00.00,0,31,,1,48,,0,18,,0,53
05/31/2020 00:30:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 00:35:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 00:40:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 00:45:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 00:50:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 00:55:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:00:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:05:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:10:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:15:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:20:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:25:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:30:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:35:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:40:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:45:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:50:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 01:55:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 02:00:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 02:05:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 02:10:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 02:15:00.00,0,31,,0,48,,0,18,,0,53
05/31/2020 02:20:00.00,0,31,,1,49,,0,18,,0,53
05/31/2020 02:25:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:30:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:35:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:40:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:45:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:50:00.00,0,31,,0,49,,0,18,,0,53
05/31/2020 02:55:00.00,1,32,,0,49,,0,18,,0,53
05/31/2020 03:00:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:05:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:10:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:15:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:20:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:25:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:30:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:35:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:40:00.00,0,32,,0,49,,0,18,,0,53
05/31/2020 03:45:00.00,1,33,,0,49,,0,18,,0,53
05/31/2020 03:50:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 03:55:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 04:00:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 04:05:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 04:10:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 04:15:00.00,0,33,,0,49,,0,18,,0,53
05/31/2020 04:20:00.00,0,33,,2,51,,0,18,,0,53
05/31/2020 04:25:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:30:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:35:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:40:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:45:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:50:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 04:55:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 05:00:00.00,0,33,,0,51,,0,18,,0,53
05/31/2020 05:05:00.00,0,33,,1,52,,0,18,,0,53
05/31/2020 05:10:00.00,0,33,,0,52,,0,18,,0,53
05/31/2020 05:15:00.00,0,33,,0,52,,0,18,,0,53
05/31/2020 05:20:00.00,1,34,,0,52,,0,18,,0,53
05/31/2020 05:25:00.00,0,34,,0,52,,0,18,,0,53
05/31/2020 05:30:00.00,0,34,,0,52,,0,18,,0,53
05/31/2020 05:35:00.00,0,34,,0,52,,0,18,,0,53
05/31/2020 05:40:00.00,0,34,,0,52,,0,18,,0,53
05/31/2020 05:45:00.00,0,34,,1,53,,0,18,,0,53
05/31/2020 05:50:00.00,1,35,,2,55,,0,18,,0,53
05/31/2020 05:55:00.00,0,35,,0,55,,0,18,,0,53
05/31/2020 06:00:00.00,0,35,,0,55,,0,18,,0,53
05/31/2020 06:05:00.00,0,35,,0,55,,0,18,,0,53
05/31/2020 06:10:00.00,0,35,,2,57,,0,18,,0,53
05/31/2020 06:15:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:20:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:25:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:30:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:35:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:40:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:45:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:50:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 06:55:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:00:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:05:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:10:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:15:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:20:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:25:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:30:00.00,0,35,,0,57,,0,18,,0,53
05/31/2020 07:35:00.00,0,35,,2,59,,0,18,,0,53
05/31/2020 07:40:00.00,0,35,,1,60,,0,18,,0,53
05/31/2020 07:45:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 07:50:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 07:55:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:00:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:05:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:10:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:15:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:20:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:25:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:30:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:35:00.00,0,35,,0,60,,0,18,,0,53
05/31/2020 08:40:00.00,0,35,,1,61,,0,18,,0,53
05/31/2020 08:45:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 08:50:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 08:55:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:00:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:05:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:10:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:15:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:20:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:25:00.00,0,35,,0,61,,0,18,,0,53
05/31/2020 09:30:00.00,0,35,,0,61,,0,18,,1,54
05/31/2020 09:35:00.00,0,35,,1,62,,0,18,,0,54
05/31/2020 09:40:00.00,0,35,,0,62,,0,18,,0,54
05/31/2020 09:45:00.00,0,35,,0,62,,0,18,,0,54
05/31/2020 09:50:00.00,0,35,,0,62,,0,18,,0,54
05/31/2020 09:55:00.00,0,35,,0,62,,0,18,,0,54
05/31/2020 10:00:00.00,0,35,,0,62,,0,18,,0,54
05/31/2020 10:05:00.00,0,35,,1,63,,0,18,,0,54
05/31/2020 10:10:00.00,0,35,,1,64,,0,18,,0,54
05/31/2020 10:15:00.00,0,35,,1,65,,0,18,,0,54
05/31/2020 10:20:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:25:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:30:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:35:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:40:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:45:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:50:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 10:55:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:00:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:05:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:10:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:15:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:20:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:25:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:30:00.00,0,35,,0,65,,0,18,,0,54
05/31/2020 11:35:00.00,0,35,,1,66,,0,18,,1,55
05/31/2020 11:40:00.00,0,35,,0,66,,0,18,,0,55
05/31/2020 11:45:00.00,0,35,,0,66,,0,18,,1,56
05/31/2020 11:50:00.00,0,35,,0,66,,1,19,,2,58
05/31/2020 11:55:00.00,0,35,,0,66,,0,19,,1,59
05/31/2020 12:00:00.00,0,35,,0,66,,1,20,,0,59
05/31/2020 12:05:00.00,0,35,,0,66,,0,20,,0,59
05/31/2020 12:10:00.00,0,35,,0,66,,0,20,,1,60
05/31/2020 12:15:00.00,0,35,,0,66,,0,20,,0,60
05/31/2020 12:20:00.00,0,35,,0,66,,0,20,,1,61
05/31/2020 12:25:00.00,0,35,,0,66,,0,20,,1,62
05/31/2020 12:30:00.00,2,37,,0,66,,0,20,,2,64
05/31/2020 12:35:00.00,0,37,,0,66,,0,20,,0,64
05/31/2020 12:40:00.00,0,37,,0,66,,0,20,,0,64
05/31/2020 12:45:00.00,0,37,,0,66,,2,22,,0,64
05/31/2020 12:50:00.00,0,37,,0,66,,0,22,,0,64
05/31/2020 12:55:00.00,0,37,,0,66,,0,22,,0,64
05/31/2020 13:00:00.00,0,37,,1,67,,0,22,,0,64
05/31/2020 13:05:00.00,0,37,,2,69,,0,22,,0,64
05/31/2020 13:10:00.00,0,37,,0,69,,1,23,,1,65
05/31/2020 13:15:00.00,0,37,,1,70,,0,23,,0,65
05/31/2020 13:20:00.00,0,37,,0,70,,0,23,,0,65
05/31/2020 13:25:00.00,0,37,,0,70,,0,23,,3,68
05/31/2020 13:30:00.00,0,37,,1,71,,0,23,,0,68
05/31/2020 13:35:00.00,0,37,,0,71,,0,23,,0,68
05/31/2020 13:40:00.00,1,38,,0,71,,0,23,,0,68
05/31/2020 13:45:00.00,1,39,,0,71,,0,23,,0,68
05/31/2020 13:50:00.00,0,39,,0,71,,0,23,,1,69
05/31/2020 13:55:00.00,0,39,,0,71,,0,23,,1,70
05/31/2020 14:00:00.00,0,39,,0,71,,1,24,,0,70
05/31/2020 14:05:00.00,0,39,,0,71,,0,24,,0,70
05/31/2020 14:10:00.00,0,39,,0,71,,0,24,,0,70
05/31/2020 14:15:00.00,0,39,,0,71,,0,24,,0,70
05/31/2020 14:20:00.00,0,39,,0,71,,0,24,,0,70
05/31/2020 14:25:00.00,0,39,,0,71,,0,24,,0,70
05/31/2020 14:30:00.00,0,39,,0,71,,1,25,,0,70
05/31/2020 14:35:00.00,0,39,,0,71,,0,25,,0,70
05/31/2020 14:40:00.00,0,39,,0,71,,0,25,,0,70
05/31/2020 14:45:00.00,0,39,,0,71,,0,25,,0,70
05/31/2020 14:50:00.00,0,39,,1,72,,0,25,,0,70
05/31/2020 14:55:00.00,0,39,,0,72,,0,25,,0,70
05/31/2020 15:00:00.00,0,39,,1,73,,0,25,,0,70
05/31/2020 15:05:00.00,0,39,,0,73,,0,25,,0,70
05/31/2020 15:10:00.00,0,39,,0,73,,0,25,,0,70
05/31/2020 15:15:00.00,0,39,,0,73,,0,25,,0,70
05/31/2020 15:20:00.00,0,39,,0,73,,0,25,,0,70
05/31/2020 15:25:00.00,0,39,,0,73,,2,27,,0,70
05/31/2020 15:30:00.00,0,39,,0,73,,0,27,,1,71
05/31/2020 15:35:00.00,0,39,,1,74,,0,27,,0,71
05/31/2020 15:40:00.00,0,39,,0,74,,0,27,,0,71
05/31/2020 15:45:00.00,0,39,,1,75,,0,27,,0,71
05/31/2020 15:50:00.00,0,39,,0,75,,0,27,,0,71
05/31/2020 15:55:00.00,1,40,,1,76,,0,27,,3,74
05/31/2020 16:00:00.00,0,40,,0,76,,0,27,,0,74
05/31/2020 16:05:00.00,0,40,,1,77,,0,27,,0,74
05/31/2020 16:10:00.00,0,40,,1,78,,0,27,,0,74
05/31/2020 16:15:00.00,0,40,,0,78,,0,27,,0,74
05/31/2020 16:20:00.00,0,40,,0,78,,0,27,,0,74
05/31/2020 16:25:00.00,0,40,,0,78,,0,27,,0,74
05/31/2020 16:30:00.00,0,40,,0,78,,0,27,,0,74
05/31/2020 16:35:00.00,0,40,,0,78,,0,27,,0,74
05/31/2020 16:40:00.00,0,40,,1,79,,0,27,,0,74
05/31/2020 16:45:00.00,0,40,,0,79,,0,27,,0,74
05/31/2020 16:50:00.00,1,41,,0,79,,0,27,,0,74
05/31/2020 16:55:00.00,0,41,,0,79,,0,27,,0,74
05/31/2020 17:00:00.00,0,41,,0,79,,0,27,,0,74
05/31/2020 17:05:00.00,0,41,,0,79,,0,27,,1,75
05/31/2020 17:10:00.00,0,41,,0,79,,0,27,,0,75
05/31/2020 17:15:00.00,0,41,,0,79,,0,27,,0,75
05/31/2020 17:20:00.00,0,41,,0,79,,0,27,,1,76
05/31/2020 17:25:00.00,0,41,,0,79,,0,27,,0,76
05/31/2020 17:30:00.00,0,41,,0,79,,0,27,,0,76
05/31/2020 17:35:00.00,0,41,,0,79,,0,27,,0,76
05/31/2020 17:40:00.00,0,41,,0,79,,0,27,,1,77
05/31/2020 17:45:00.00,0,41,,0,79,,0,27,,0,77
05/31/2020 17:50:00.00,0,41,,0,79,,0,27,,0,77
05/31/2020 17:55:00.00,0,41,,0,79,,0,27,,0,77
05/31/2020 18:00:00.00,2,43,,0,79,,0,27,,0,77
05/31/2020 18:05:00.00,0,43,,0,79,,0,27,,0,77
05/31/2020 18:10:00.00,0,43,,0,79,,0,27,,0,77
05/31/2020 18:15:00.00,0,43,,0,79,,0,27,,0,77
05/31/2020 18:20:00.00,0,43,,0,79,,0,27,,0,77
05/31/2020 18:25:00.00,0,43,,0,79,,0,27,,0,77
05/31/2020 18:30:00.00,1,44,,0,79,,3,30,,0,77
05/31/2020 18:35:00.00,0,44,,1,80,,0,30,,0,77
05/31/2020 18:40:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 18:45:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 18:50:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 18:55:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:00:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:05:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:10:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:15:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:20:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:25:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:30:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:35:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:40:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:45:00.00,0,44,,0,80,,0,30,,0,77
05/31/2020 19:50:00.00,1,45,,0,80,,0,30,,1,78
05/31/2020 19:55:00.00,0,45,,0,80,,0,30,,0,78
05/31/2020 20:00:00.00,0,45,,0,80,,0,30,,0,78
05/31/2020 20:05:00.00,0,45,,0,80,,0,30,,0,78
05/31/2020 20:10:00.00,0,45,,0,80,,0,30,,0,78
05/31/2020 20:15:00.00,0,45,,0,80,,0,30,,0,78
05/31/2020 20:20:00.00,0,45,,1,81,,0,30,,0,78
05/31/2020 20:25:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:30:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:35:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:40:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:45:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:50:00.00,0,45,,0,81,,0,30,,0,78
05/31/2020 20:55:00.00,1,46,,1,82,,0,30,,0,78
05/31/2020 21:00:00.00,1,47,,0,82,,0,30,,0,78
05/31/2020 21:05:00.00,0,47,,0,82,,0,30,,0,78
05/31/2020 21:10:00.00,0,47,,0,82,,0,30,,0,78
05/31/2020 21:15:00.00,2,49,,1,83,,0,30,,1,79
05/31/2020 21:20:00.00,1,50,,2,85,,0,30,,2,81
05/31/2020 21:25:00.00,2,52,,0,85,,1,31,,3,84
05/31/2020 21:30:00.00,0,52,,0,85,,0,31,,0,84
05/31/2020 21:35:00.00,2,54,,0,85,,0,31,,1,85
05/31/2020 21:40:00.00,0,54,,0,85,,0,31,,0,85
05/31/2020 21:45:00.00,0,54,,0,85,,1,32,,2,87
05/31/2020 21:50:00.00,2,56,,1,86,,0,32,,0,87
05/31/2020 21:55:00.00,1,57,,0,86,,1,33,,2,89
05/31/2020 22:00:00.00,2,59,,0,86,,0,33,,1,90
05/31/2020 22:05:00.00,1,60,,1,87,,0,33,,0,90
05/31/2020 22:10:00.00,4,64,,1,88,,0,33,,2,92
05/31/2020 22:15:00.00,3,67,,4,92,,1,34,,0,92
